Date,Open,High,Low,Close,Adj Close,Volume
2020-08-28,440.0,440.5,431.0,435.0,418.74322509765625,56842210
2020-08-31,437.0,439.5,426.5,426.5,410.56085205078125,81480538
2020-09-01,430.0,435.0,428.0,435.0,418.74322509765625,37429577
2020-09-02,441.0,441.0,430.5,433.0,416.81787109375,34871407
2020-09-03,439.5,439.5,433.5,436.0,419.705810546875,34951617
2020-09-04,427.0,432.5,427.0,429.0,412.9674072265625,46119911
2020-09-07,428.0,432.5,425.0,426.0,410.0795593261719,32019312
2020-09-08,428.0,433.0,427.5,431.0,414.8927001953125,23714670
2020-09-09,425.0,428.0,423.0,427.0,411.0422058105469,40551362
2020-09-10,432.5,435.0,430.5,435.0,418.74322509765625,35098921
2020-09-11,435.5,436.5,432.5,436.5,420.1871032714844,34298469
2020-09-14,436.0,442.0,435.5,441.0,424.5189208984375,39085833
2020-09-15,440.5,447.0,439.5,445.0,428.36944580078125,39061449
2020-09-16,460.0,462.0,455.5,458.0,440.88360595703125,64261238
2020-09-17,453.0,455.0,446.5,448.5,434.1082458496094,42058506
2020-09-18,447.0,449.5,443.0,444.0,429.7526550292969,52454922
2020-09-21,443.5,450.0,440.0,440.0,425.8810119628906,39463920
2020-09-22,440.0,441.0,436.0,437.0,422.97723388671875,36130639
2020-09-23,436.0,438.5,432.0,433.5,419.5895690917969,45710963
2020-09-24,425.5,429.0,423.0,423.0,409.426513671875,79806381
2020-09-25,427.0,428.0,421.0,424.0,410.3944396972656,38775269
2020-09-28,427.0,431.5,424.5,431.5,417.6537780761719,34156973
2020-09-29,432.5,435.0,428.0,431.0,417.1698303222656,32230502
2020-09-30,430.5,435.0,430.5,433.0,419.1056213378906,27334204
2020-10-05,438.0,438.0,431.5,432.5,418.6216735839844,32945832
2020-10-06,441.5,442.0,437.5,439.5,425.39703369140625,35775395
2020-10-07,435.0,445.0,435.0,443.0,428.78472900390625,42926239
2020-10-08,450.0,454.0,448.5,453.0,438.4638671875,60853811
2020-10-12,458.0,462.0,457.5,460.0,445.23919677734375,64719223
2020-10-13,465.0,465.0,456.5,462.0,447.1750183105469,45750738
2020-10-14,460.5,461.0,457.0,459.0,444.2713317871094,40809241
2020-10-15,456.0,456.5,450.0,453.0,438.4638671875,47775028
2020-10-16,451.0,456.0,448.5,449.0,434.5921630859375,46876801
2020-10-19,453.0,457.5,451.0,457.5,442.8194580078125,34470906
2020-10-20,455.5,457.0,451.0,451.0,436.52801513671875,25205638
2020-10-21,453.5,456.0,451.0,453.0,438.4638671875,28058921
2020-10-22,450.0,455.0,449.5,455.0,440.3996887207031,23438547
2020-10-23,458.0,458.0,451.5,452.0,437.4959411621094,18777385
2020-10-26,455.0,455.0,450.0,450.0,435.56011962890625,15059581
2020-10-27,447.5,448.5,445.5,447.0,432.6564025878906,20117660
2020-10-28,445.0,447.0,443.0,444.0,429.7526550292969,24710230
2020-10-29,436.5,439.5,435.5,437.0,422.97723388671875,41285612
2020-10-30,437.0,437.0,432.0,432.0,418.1376647949219,47668895
2020-11-02,433.0,435.5,428.0,435.5,421.5254211425781,33477443
2020-11-03,439.5,443.0,438.0,441.0,426.84893798828125,30328495
2020-11-04,444.5,451.5,443.0,450.0,435.56011962890625,37512790
2020-11-05,451.5,451.5,445.5,451.0,436.52801513671875,34886108
2020-11-06,455.0,455.5,450.0,452.5,437.97991943359375,30154140
2020-11-09,458.0,460.0,454.0,458.5,443.7873840332031,39245881
2020-11-10,452.0,454.5,448.5,451.0,436.52801513671875,34820499
2020-11-11,448.5,457.0,448.5,457.0,442.3354797363281,36765561
2020-11-12,463.0,463.5,457.5,458.0,443.30340576171875,40100880
2020-11-13,459.0,462.0,456.5,462.0,447.1750183105469,31037438
2020-11-16,470.0,484.5,469.0,484.0,468.4690856933594,81994937
2020-11-17,502.0,506.0,485.5,485.5,469.92095947265625,72413868
2020-11-18,490.0,497.0,486.5,497.0,481.0519714355469,50387727
2020-11-19,499.0,499.0,490.0,490.0,474.2765808105469,44220053
2020-11-20,486.0,490.0,486.0,488.0,472.3407287597656,32281453
2020-11-23,494.5,498.5,492.0,496.5,480.5680236816406,38084006
2020-11-24,499.5,500.0,491.5,492.0,476.21240234375,35479226
2020-11-25,495.0,495.5,487.0,487.0,471.37286376953125,41419632
2020-11-26,489.0,493.5,488.0,489.0,473.30865478515625,28893033
2020-11-27,487.5,492.0,486.5,489.0,473.30865478515625,32960189
2020-11-30,493.0,493.5,480.5,480.5,465.0814208984375,119895176
2020-12-01,489.5,490.0,483.5,490.0,474.2765808105469,37018651
2020-12-02,499.5,500.0,493.5,499.0,482.9877624511719,50621339
2020-12-03,499.5,499.5,495.0,497.0,481.0519714355469,35651379
2020-12-04,498.5,505.0,497.5,503.0,486.85943603515625,51172005
2020-12-07,512.0,515.0,506.0,514.0,497.5064697265625,44271244
2020-12-08,514.0,525.0,509.0,524.0,507.185546875,40771761
2020-12-09,521.0,524.0,520.0,520.0,503.3139343261719,43314115
2020-12-10,511.0,515.0,510.0,512.0,495.57061767578125,42556926
2020-12-11,517.0,517.0,505.0,516.0,499.4422607421875,45660960
2020-12-14,512.0,513.0,508.0,508.0,491.69903564453125,30260485
2020-12-15,507.0,510.0,504.0,504.0,487.8273010253906,39852366
2020-12-16,509.0,515.0,507.0,512.0,495.57061767578125,52012348
2020-12-17,515.0,515.0,508.0,508.0,494.11163330078125,38215179
2020-12-18,508.0,512.0,507.0,510.0,496.05694580078125,39924864
2020-12-21,512.0,517.0,508.0,516.0,501.8929138183594,34813281
2020-12-22,512.0,516.0,509.0,509.0,495.08428955078125,22454277
2020-12-23,508.0,511.0,506.0,509.0,495.08428955078125,18086715
2020-12-24,511.0,512.0,508.0,510.0,496.05694580078125,14950143
2020-12-25,514.0,515.0,510.0,511.0,497.02960205078125,12327895
2020-12-28,512.0,515.0,509.0,515.0,500.92022705078125,19087382
2020-12-29,515.0,517.0,513.0,515.0,500.92022705078125,19907528
2020-12-30,516.0,525.0,514.0,525.0,510.6468811035156,46292401
2020-12-31,526.0,530.0,524.0,530.0,515.5101318359375,29970398
2021-01-04,530.0,540.0,528.0,536.0,521.34619140625,38770328
2021-01-05,536.0,542.0,535.0,542.0,527.1820068359375,34411866
2021-01-06,555.0,555.0,541.0,549.0,533.9907836914062,53030554
2021-01-07,554.0,570.0,553.0,565.0,549.55322265625,51166782
2021-01-08,580.0,580.0,571.0,580.0,564.1432495117188,59563555
2021-01-11,577.0,584.0,574.0,584.0,568.0337524414062,48810990
2021-01-12,583.0,597.0,582.0,591.0,574.8424682617188,50232426
2021-01-13,595.0,605.0,593.0,605.0,588.459716796875,62662393
2021-01-14,587.0,597.0,587.0,592.0,575.8151245117188,75288477
2021-01-15,621.0,625.0,601.0,601.0,584.5690307617188,92010500
2021-01-18,608.0,608.0,594.0,607.0,590.405029296875,45726476
2021-01-19,618.0,632.0,613.0,627.0,609.8583374023438,50672866
2021-01-20,633.0,650.0,631.0,647.0,629.3114624023438,82066422
2021-01-21,640.0,679.0,640.0,673.0,654.6005859375,89019137
2021-01-22,649.0,665.0,649.0,649.0,631.2567749023438,125179403
2021-01-25,642.0,646.0,626.0,633.0,615.6942749023438,93050133
2021-01-26,632.0,640.0,610.0,617.0,600.1316528320312,100153482
2021-01-27,618.0,625.0,611.0,615.0,598.1863403320312,59985191
2021-01-28,600.0,608.0,598.0,601.0,584.5690307617188,96447533
2021-01-29,619.0,619.0,591.0,591.0,574.8424682617188,90745237
2021-02-01,595.0,612.0,587.0,611.0,594.295654296875,67462398
2021-02-02,629.0,638.0,622.0,632.0,614.7215576171875,78429188
2021-02-03,638.0,642.0,630.0,630.0,612.7761840820312,48738970
2021-02-04,626.0,632.0,620.0,627.0,609.8583374023438,46371900
2021-02-05,638.0,641.0,631.0,632.0,614.7215576171875,53267273
2021-02-17,663.0,668.0,660.0,663.0,644.8740844726562,107614290
2021-02-18,664.0,665.0,656.0,660.0,641.9560546875,53109010
2021-02-19,656.0,657.0,647.0,652.0,634.1748046875,50279585
2021-02-22,660.0,662.0,650.0,650.0,632.2294921875,36474610
2021-02-23,641.0,643.0,633.0,641.0,623.4755249023438,50076333
2021-02-24,627.0,636.0,625.0,625.0,607.9129028320312,66206750
2021-02-25,636.0,636.0,628.0,635.0,617.6395263671875,43231417
2021-02-26,611.0,618.0,606.0,606.0,589.4323120117188,111861175
2021-03-02,621.0,622.0,609.0,609.0,592.350341796875,54041533
2021-03-03,609.0,622.0,601.0,622.0,604.994873046875,48252965
2021-03-04,609.0,611.0,601.0,601.0,584.5690307617188,67711962
2021-03-05,588.0,605.0,584.0,601.0,584.5690307617188,79918467
2021-03-08,608.0,610.0,598.0,598.0,581.6510620117188,43219772
2021-03-09,585.0,595.0,585.0,595.0,578.7330932617188,68768861
2021-03-10,601.0,601.0,593.0,597.0,580.678466796875,40146301
2021-03-11,596.0,612.0,595.0,609.0,592.350341796875,54416046
2021-03-12,615.0,618.0,609.0,614.0,597.2136840820312,33168846
2021-03-15,614.0,614.0,609.0,611.0,594.295654296875,27416758
2021-03-16,610.0,613.0,607.0,613.0,596.2410278320312,36949425
2021-03-17,612.0,612.0,602.0,604.0,589.892822265625,39517807
2021-03-18,606.0,609.0,602.0,602.0,587.9395141601562,29415526
2021-03-19,594.0,598.0,591.0,591.0,577.1964111328125,70866028
2021-03-22,588.0,598.0,586.0,593.0,579.1497192382812,34089033
2021-03-23,597.0,603.0,593.0,594.0,580.1264038085938,29374037
2021-03-24,571.0,582.0,571.0,576.0,562.5468139648438,107253959
2021-03-25,572.0,581.0,570.0,575.0,561.5701293945312,67833354
2021-03-26,582.0,592.0,580.0,590.0,576.2198486328125,36829858
2021-03-29,599.0,602.0,596.0,599.0,585.0096435546875,37884733
2021-03-30,600.0,600.0,592.0,597.0,583.0563354492188,33099123
2021-03-31,596.0,597.0,587.0,587.0,573.2898559570312,38790886
2021-04-01,598.0,602.0,594.0,602.0,587.9395141601562,43091157
2021-04-07,614.0,614.0,608.0,610.0,595.752685546875,24603109
2021-04-08,606.0,613.0,603.0,613.0,598.6826782226562,23976625
2021-04-09,618.0,618.0,609.0,610.0,595.752685546875,27303862
2021-04-12,612.0,613.0,603.0,605.0,590.8695068359375,22606128
2021-04-13,604.0,613.0,604.0,605.0,590.8695068359375,25971622
2021-04-14,608.0,612.0,600.0,612.0,597.7059936523438,30077913
2021-04-15,612.0,619.0,607.0,619.0,604.54248046875,33530942
2021-04-16,610.0,611.0,603.0,610.0,595.752685546875,48507383
2021-04-19,605.0,607.0,601.0,603.0,588.916259765625,24231637
2021-04-20,598.0,602.0,595.0,602.0,587.9395141601562,34771635
2021-04-21,599.0,599.0,592.0,592.0,578.173095703125,38458220
2021-04-22,596.0,598.0,591.0,591.0,577.1964111328125,33868521
2021-04-23,592.0,602.0,590.0,602.0,587.9395141601562,27754511
2021-04-26,605.0,610.0,603.0,610.0,595.752685546875,30887664
2021-04-27,608.0,611.0,605.0,610.0,595.752685546875,26317481
2021-04-28,606.0,608.0,601.0,602.0,587.9395141601562,24024054
2021-04-29,609.0,609.0,600.0,600.0,585.986328125,31828333
2021-05-03,595.0,597.0,588.0,588.0,574.2665405273438,41762441
2021-05-04,588.0,594.0,582.0,591.0,577.1964111328125,40273595
2021-05-05,594.0,594.0,585.0,585.0,571.3366088867188,29254785
2021-05-06,590.0,590.0,580.0,587.0,573.2898559570312,30725590
2021-05-07,594.0,600.0,589.0,599.0,585.0096435546875,28075722
2021-05-10,596.0,597.0,588.0,589.0,575.2431640625,20434079
2021-05-11,579.0,580.0,570.0,571.0,557.66357421875,59349193
2021-05-12,567.0,571.0,518.0,560.0,546.9205322265625,131741482
2021-05-13,547.0,563.0,541.0,547.0,534.2240600585938,66765627
2021-05-14,556.0,562.0,552.0,557.0,543.9906005859375,37533726
2021-05-17,544.0,558.0,541.0,549.0,536.177490234375,56270958
2021-05-18,563.0,573.0,555.0,572.0,558.6402587890625,43689316
2021-05-19,571.0,572.0,565.0,567.0,553.7570190429688,28908777
2021-05-20,567.0,571.0,560.0,567.0,553.7570190429688,29709287
2021-05-21,572.0,577.0,568.0,573.0,559.6168823242188,27376731
2021-05-24,570.0,572.0,566.0,568.0,554.733642578125,15629736
2021-05-25,576.0,584.0,573.0,583.0,569.38330078125,33039911
2021-05-26,587.0,588.0,581.0,585.0,571.3366088867188,18703987
2021-05-27,580.0,582.0,573.0,582.0,568.4066772460938,62169719
2021-05-28,587.0,592.0,582.0,590.0,576.2198486328125,29086873
2021-05-31,595.0,597.0,590.0,597.0,583.0563354492188,30657474
2021-06-01,598.0,599.0,595.0,598.0,584.0328979492188,17818326
2021-06-02,600.0,600.0,593.0,595.0,581.10302734375,21872755
2021-06-03,600.0,600.0,596.0,596.0,582.0797119140625,21077164
2021-06-04,591.0,595.0,590.0,595.0,581.10302734375,15756180
2021-06-07,594.0,595.0,583.0,592.0,578.173095703125,17077625
2021-06-08,590.0,595.0,588.0,589.0,575.2431640625,13396324
2021-06-09,586.0,588.0,583.0,586.0,572.313232421875,20023490
2021-06-10,591.0,599.0,587.0,599.0,585.0096435546875,28527745
2021-06-11,602.0,603.0,600.0,602.0,587.9395141601562,24227710
2021-06-15,607.0,609.0,606.0,609.0,594.7760009765625,26012250
2021-06-16,608.0,608.0,605.0,605.0,590.8695068359375,25856919
2021-06-17,601.0,606.0,598.0,606.0,594.3019409179688,22872361
2021-06-18,608.0,608.0,601.0,603.0,591.3598022460938,32652017
2021-06-21,590.0,594.0,583.0,583.0,571.7459106445312,44279632
2021-06-22,585.0,588.0,578.0,578.0,566.8424072265625,27823974
2021-06-23,583.0,598.0,581.0,595.0,583.5142211914062,34392376
2021-06-24,598.0,598.0,588.0,590.0,578.6107788085938,16524230
2021-06-25,598.0,598.0,589.0,591.0,579.5914916992188,18841696
2021-06-28,590.0,590.0,586.0,590.0,578.6107788085938,15028407
2021-06-29,598.0,598.0,591.0,595.0,583.5142211914062,28659610
2021-06-30,599.0,599.0,595.0,595.0,583.5142211914062,24883853
2021-07-01,596.0,597.0,591.0,593.0,581.5527954101562,18250994
2021-07-02,590.0,593.0,587.0,588.0,576.6494140625,18322419
2021-07-05,588.0,597.0,588.0,591.0,579.5914916992188,28836816
2021-07-06,595.0,596.0,589.0,592.0,580.5720825195312,12997112
2021-07-07,590.0,594.0,588.0,594.0,582.5335083007812,16966158
2021-07-08,595.0,595.0,588.0,588.0,576.6494140625,21140426
2021-07-09,582.0,585.0,580.0,584.0,572.7265625,29029415
2021-07-12,595.0,597.0,590.0,593.0,581.5527954101562,31304547
2021-07-13,600.0,608.0,599.0,607.0,595.2826538085938,52540315
2021-07-14,613.0,615.0,608.0,613.0,601.1668090820312,38418875
2021-07-15,613.0,614.0,608.0,614.0,602.1474609375,22012834
2021-07-16,591.0,595.0,588.0,589.0,577.630126953125,57970545
2021-07-19,583.0,584.0,578.0,582.0,570.76513671875,40644341
2021-07-20,579.0,584.0,579.0,581.0,569.7844848632812,15354333
2021-07-21,586.0,586.0,580.0,585.0,573.707275390625,25828732
2021-07-22,589.0,594.0,587.0,591.0,579.5914916992188,26058172
2021-07-23,592.0,592.0,583.0,585.0,573.707275390625,15271451
2021-07-26,591.0,591.0,580.0,580.0,568.8038330078125,21619179
2021-07-27,581.0,584.0,580.0,580.0,568.8038330078125,17785992
2021-07-28,576.0,579.0,573.0,579.0,567.8231201171875,36158305
2021-07-29,585.0,585.0,577.0,583.0,571.7459106445312,23224896
2021-07-30,581.0,582.0,578.0,580.0,568.8038330078125,18999281
2021-08-02,583.0,590.0,580.0,590.0,578.6107788085938,23482491
2021-08-03,594.0,594.0,590.0,594.0,582.5335083007812,22747702
2021-08-04,598.0,598.0,594.0,596.0,584.4949340820312,20313271
2021-08-05,598.0,598.0,593.0,596.0,584.4949340820312,15116242
2021-08-06,596.0,596.0,588.0,591.0,579.5914916992188,13687213
2021-08-09,590.0,595.0,583.0,595.0,583.5142211914062,17390951
2021-08-10,596.0,596.0,589.0,591.0,579.5914916992188,17190865
2021-08-11,590.0,590.0,585.0,590.0,578.6107788085938,19969687
2021-08-12,586.0,588.0,584.0,586.0,574.68798828125,15444622
2021-08-13,585.0,585.0,579.0,581.0,569.7844848632812,22524428
2021-08-16,582.0,586.0,578.0,584.0,572.7265625,19315705
2021-08-17,584.0,584.0,584.0,584.0,572.7265625,0
2021-08-18,568.0,575.0,566.0,574.0,562.9196166992188,43716164
2021-08-19,573.0,573.0,559.0,559.0,548.209228515625,38868947
2021-08-20,560.0,563.0,551.0,552.0,541.3442993164062,45614061
2021-08-23,560.0,572.0,559.0,566.0,555.0740966796875,33685159
2021-08-24,574.0,575.0,571.0,572.0,560.9581909179688,24844800
2021-08-25,579.0,585.0,574.0,585.0,573.707275390625,27504657
2021-08-26,601.0,603.0,591.0,594.0,582.5335083007812,43822008
2021-08-27,596.0,600.0,593.0,599.0,587.43701171875,27105651
2021-08-30,602.0,605.0,599.0,605.0,593.3212280273438,36575609
2021-08-31,604.0,614.0,598.0,614.0,602.1474609375,52721470
2021-09-01,614.0,614.0,608.0,613.0,601.1668090820312,30092045
2021-09-02,613.0,615.0,607.0,607.0,595.2826538085938,24112463
2021-09-03,610.0,620.0,610.0,620.0,608.0316772460938,51562454
2021-09-06,623.0,638.0,621.0,631.0,618.8193359375,55589014
2021-09-07,634.0,634.0,623.0,623.0,610.9738159179688,26526056
2021-09-08,622.0,627.0,612.0,619.0,607.0509643554688,37817737
2021-09-09,612.0,620.0,610.0,619.0,607.0509643554688,18735512
2021-09-10,615.0,623.0,614.0,622.0,609.9931030273438,16304725
2021-09-13,619.0,620.0,613.0,615.0,603.128173828125,15198774
2021-09-14,618.0,618.0,612.0,613.0,601.1668090820312,14441901
2021-09-15,610.0,613.0,607.0,607.0,595.2826538085938,23433501
2021-09-16,603.0,607.0,599.0,600.0,591.095703125,22467022
2021-09-17,600.0,610.0,599.0,600.0,591.095703125,40717715
2021-09-22,586.0,589.0,583.0,586.0,577.303466796875,40642293
2021-09-23,588.0,593.0,588.0,588.0,579.2738037109375,21696296
2021-09-24,591.0,598.0,590.0,598.0,589.1253662109375,16736973
2021-09-27,600.0,602.0,593.0,602.0,593.0660400390625,19464241
2021-09-28,595.0,596.0,592.0,594.0,585.1846923828125,16707080
2021-09-29,580.0,583.0,577.0,580.0,571.3925170898438,49310524
2021-09-30,580.0,585.0,575.0,580.0,571.3925170898438,30465107
2021-10-01,579.0,579.0,571.0,574.0,565.4815063476562,36704493
2021-10-04,574.0,575.0,569.0,572.0,563.5111694335938,20957803
2021-10-05,562.0,572.0,560.0,572.0,563.5111694335938,33824024
2021-10-06,573.0,574.0,565.0,571.0,562.5260620117188,32508846
2021-10-07,575.0,582.0,572.0,580.0,571.3925170898438,27933054
2021-10-08,582.0,583.0,573.0,575.0,566.4666748046875,18279079
2021-10-12,570.0,575.0,564.0,575.0,566.4666748046875,26522907
2021-10-13,572.0,575.0,570.0,571.0,562.5260620117188,18914374
2021-10-14,579.0,579.0,573.0,573.0,564.496337890625,13916927
2021-10-15,592.0,600.0,586.0,600.0,591.095703125,53150216
2021-10-18,604.0,604.0,590.0,590.0,581.2440795898438,19158568
2021-10-19,598.0,600.0,593.0,600.0,591.095703125,17386359
2021-10-20,603.0,604.0,597.0,598.0,589.1253662109375,16372520
2021-10-21,602.0,603.0,595.0,596.0,587.155029296875,16169014
2021-10-22,600.0,602.0,594.0,600.0,591.095703125,13995403
2021-10-25,597.0,597.0,590.0,593.0,584.1995239257812,16785568
2021-10-26,595.0,600.0,593.0,599.0,590.1104736328125,19998808
2021-10-27,598.0,599.0,594.0,599.0,590.1104736328125,14961858
2021-10-28,598.0,598.0,591.0,595.0,586.1698608398438,16570044
2021-10-29,595.0,596.0,589.0,590.0,581.2440795898438,25763960
2021-11-01,591.0,593.0,590.0,590.0,581.2440795898438,16089351
2021-11-02,594.0,597.0,590.0,592.0,583.21435546875,15192404
2021-11-03,597.0,597.0,592.0,592.0,583.21435546875,10224009
2021-11-04,592.0,594.0,585.0,587.0,578.2886352539062,17932145
2021-11-05,598.0,600.0,595.0,600.0,591.095703125,33270827
2021-11-08,600.0,602.0,598.0,602.0,593.0660400390625,19752355
2021-11-09,611.0,617.0,610.0,611.0,601.9324340820312,39538660
2021-11-10,611.0,612.0,608.0,612.0,602.9176025390625,16027674
2021-11-11,600.0,606.0,600.0,606.0,597.0066528320312,18463848
2021-11-12,610.0,611.0,602.0,604.0,595.0363159179688,15821327
2021-11-15,609.0,611.0,607.0,608.0,598.9769287109375,15551452
2021-11-16,612.0,612.0,608.0,610.0,600.947265625,20917108
2021-11-17,615.0,615.0,608.0,610.0,600.947265625,19717852
2021-11-18,613.0,614.0,607.0,613.0,603.9027709960938,20030651
2021-11-19,622.0,623.0,617.0,618.0,608.8285522460938,35554348
2021-11-22,618.0,618.0,615.0,615.0,605.873046875,20312168
2021-11-23,615.0,615.0,611.0,612.0,602.9176025390625,19431694
2021-11-24,612.0,612.0,602.0,603.0,594.0511474609375,20391940
2021-11-25,605.0,607.0,601.0,603.0,594.0511474609375,11888265
2021-11-26,598.0,601.0,592.0,596.0,587.155029296875,26588102
2021-11-29,594.0,598.0,591.0,593.0,584.1995239257812,23379558
2021-11-30,597.0,600.0,591.0,596.0,587.155029296875,62021697
2021-12-01,596.0,603.0,594.0,600.0,591.095703125,21403404
2021-12-02,605.0,615.0,602.0,615.0,605.873046875,45125742
2021-12-03,614.0,614.0,606.0,608.0,598.9769287109375,23045832
2021-12-06,603.0,609.0,600.0,600.0,591.095703125,23589363
2021-12-07,602.0,607.0,597.0,607.0,597.9918212890625,18606530
2021-12-08,614.0,614.0,602.0,602.0,593.0660400390625,20801543
2021-12-09,606.0,608.0,602.0,608.0,598.9769287109375,11039070
2021-12-10,605.0,608.0,602.0,605.0,596.021484375,10497451
2021-12-13,609.0,610.0,601.0,601.0,592.0808715820312,17711657
2021-12-14,598.0,600.0,597.0,599.0,590.1104736328125,22579034
2021-12-15,597.0,601.0,596.0,600.0,591.095703125,21827730
2021-12-16,605.0,605.0,601.0,605.0,598.7658081054688,21809022
2021-12-17,601.0,607.0,599.0,607.0,600.7452392578125,24105733
2021-12-20,607.0,607.0,598.0,598.0,591.8379516601562,21381070
2021-12-21,597.0,600.0,595.0,597.0,590.8482666015625,17001461
2021-12-22,598.0,601.0,598.0,600.0,593.8173828125,9831802
2021-12-23,607.0,608.0,602.0,606.0,599.7555541992188,16654439
2021-12-24,606.0,609.0,604.0,604.0,597.776123046875,11059689
2021-12-27,604.0,610.0,604.0,606.0,599.7555541992188,16259872
2021-12-28,610.0,615.0,610.0,615.0,608.6627807617188,33892718
2021-12-29,615.0,619.0,614.0,616.0,609.6525268554688,24518766
2021-12-30,619.0,620.0,615.0,615.0,608.6627807617188,19681276
2022-01-03,619.0,632.0,618.0,631.0,624.4979248046875,69089158
2022-01-04,645.0,656.0,644.0,656.0,649.2402954101562,79434666
2022-01-05,669.0,669.0,646.0,650.0,643.3021240234375,69593809
2022-01-06,638.0,646.0,636.0,644.0,637.3639526367188,53210211
2022-01-07,643.0,646.0,632.0,634.0,627.4669799804688,38249908
2022-01-10,628.0,645.0,627.0,643.0,636.374267578125,38289770
2022-01-11,646.0,651.0,639.0,651.0,644.2918090820312,33196585
2022-01-12,657.0,660.0,650.0,660.0,653.1990966796875,38860063
2022-01-13,658.0,662.0,655.0,661.0,654.1887817382812,38137411
2022-01-14,673.0,673.0,661.0,672.0,665.075439453125,95200777
2022-01-17,685.0,688.0,678.0,683.0,675.9620971679688,59614236
2022-01-18,678.0,681.0,662.0,662.0,655.1785278320312,43593330
2022-01-19,652.0,660.0,651.0,654.0,647.2609252929688,40381333
2022-01-20,650.0,657.0,646.0,651.0,644.2918090820312,46474584
2022-01-21,644.0,646.0,637.0,641.0,634.3948974609375,49577684
2022-01-24,639.0,655.0,637.0,653.0,646.2711791992188,47134502
2022-01-25,643.0,645.0,638.0,641.0,634.3948974609375,52318736
2022-01-26,635.0,641.0,635.0,636.0,629.4464111328125,29957189
2022-02-07,644.0,644.0,631.0,635.0,628.4567260742188,56836469
2022-02-08,645.0,645.0,628.0,628.0,621.52880859375,39718217
2022-02-09,635.0,637.0,630.0,633.0,626.477294921875,30048791
2022-02-10,639.0,649.0,637.0,649.0,642.3124389648438,34587133
2022-02-11,646.0,650.0,642.0,650.0,643.3021240234375,26723278
2022-02-14,640.0,641.0,635.0,637.0,630.4360961914062,27826382
2022-02-15,633.0,639.0,633.0,633.0,626.477294921875,21970460
2022-02-16,645.0,646.0,640.0,646.0,639.3433227539062,25191741
2022-02-17,644.0,646.0,641.0,645.0,638.3536987304688,18135080
2022-02-18,638.0,639.0,636.0,637.0,630.4360961914062,20804191
2022-02-21,633.0,636.0,632.0,632.0,625.4876098632812,23797502
2022-02-22,628.0,630.0,625.0,627.0,620.5391235351562,34086593
2022-02-23,624.0,629.0,623.0,625.0,618.5597534179688,31953054
2022-02-24,618.0,619.0,604.0,604.0,597.776123046875,73663161
2022-02-25,600.0,609.0,600.0,604.0,597.776123046875,89012516
2022-03-01,599.0,610.0,599.0,604.0,597.776123046875,66720867
2022-03-02,601.0,605.0,600.0,601.0,594.8070068359375,40693457
2022-03-03,603.0,607.0,601.0,602.0,595.7967529296875,33792420
2022-03-04,595.0,597.0,592.0,595.0,588.8688354492188,55917115
2022-03-07,580.0,581.0,575.0,576.0,570.0646362304688,86496560
2022-03-08,561.0,570.0,561.0,563.0,557.1986083984375,79029914
2022-03-09,567.0,573.0,567.0,568.0,562.1470947265625,52155415
2022-03-10,585.0,589.0,582.0,587.0,580.9513549804688,45630467
2022-03-11,581.0,582.0,574.0,575.0,569.074951171875,38943098
2022-03-14,574.0,577.0,572.0,572.0,566.1058349609375,33919577
2022-03-15,562.0,563.0,558.0,558.0,552.2501831054688,74092231
2022-03-16,564.0,565.0,555.0,558.0,554.9852905273438,43438327
2022-03-17,578.0,583.0,575.0,582.0,578.8555908203125,60959900
2022-03-18,582.0,582.0,576.0,581.0,577.8610229492188,46242430
2022-03-21,583.0,589.0,583.0,586.0,582.833984375,21400273
2022-03-22,577.0,586.0,577.0,583.0,579.8502197265625,20246949
2022-03-23,590.0,590.0,586.0,590.0,586.8123779296875,25902069
2022-03-24,587.0,592.0,585.0,591.0,587.8070068359375,20060758
2022-03-25,597.0,598.0,595.0,598.0,594.7691650390625,26122381
2022-03-28,581.0,586.0,580.0,584.0,580.8447875976562,26391576
2022-03-29,586.0,589.0,584.0,589.0,585.8178100585938,14892032
2022-03-30,599.0,600.0,597.0,600.0,596.7583618164062,41230239
2022-03-31,602.0,602.0,594.0,597.0,593.7745361328125,22700114
2022-04-01,585.0,589.0,584.0,589.0,585.8178100585938,29732696
2022-04-06,578.0,580.0,575.0,578.0,574.877197265625,37645873
2022-04-07,571.0,573.0,566.0,566.0,562.9420166015625,42904743
2022-04-08,567.0,570.0,566.0,567.0,563.9366455078125,28024587
2022-04-11,563.0,566.0,558.0,558.0,554.9852905273438,36820094
2022-04-12,554.0,564.0,552.0,557.0,553.9906616210938,30671407
2022-04-13,564.0,576.0,563.0,573.0,569.9042358398438,35865970
2022-04-14,577.0,578.0,573.0,573.0,569.9042358398438,19056590
2022-04-15,562.0,566.0,561.0,562.0,558.9636840820312,28253360
2022-04-18,559.0,566.0,558.0,561.0,557.9690551757812,15800959
2022-04-19,566.0,569.0,563.0,565.0,561.9474487304688,16614705
2022-04-20,570.0,570.0,562.0,570.0,566.92041015625,27606307
2022-04-21,571.0,571.0,565.0,565.0,561.9474487304688,18383650
2022-04-22,558.0,559.0,557.0,558.0,554.9852905273438,29283846
2022-04-25,550.0,552.0,546.0,547.0,544.044677734375,43389591
2022-04-26,550.0,551.0,544.0,546.0,543.0501098632812,35825421
